Language,Repository,URL,Title,Labels,Assignee,Difficulty
TypeScript,aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/issues/3871,GetPipelineStateCommand Not Returning Token,"service-api,bug,needs-triage",
TypeScript,aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/issues/3849,marshallInput fails to marshall AttributeUpdates for map attributes,"bug,needs-review,p2",yenfryherrerafeliz
TypeScript,aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/issues/3497,s3-request-presigner: `Content-Type` is not signed by default when specified,"closing-soon,bug",yenfryherrerafeliz
TypeScript,aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/issues/3589,Athena: StartQueryExecutionCommand - No output location provided,"response-requested,documentation",ajredniwja
TypeScript,aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/issues/3035,[client-cloudfront] Region should not be required,feature-request,
TypeScript,aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/issues/2544,[dynamodb] Query input parameter validation error with paginator,"service-api,documentation,workaround-available",ajredniwja
TypeScript,aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/issues/2428,Client-transcribe-streaming - Websocket is closing.,"bug,workaround-available",ajredniwja
TypeScript,aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/issues/3629,"SignedUrl SignatureDoesNotMatch when SecretAccessKey contains ""/""","response-requested,bug",ajredniwja
TypeScript,aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/issues/2634,Unmarshing DynamoStream events,feature-request,ajredniwja
TypeScript,aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/issues/3855,Bring back SendRawEmailCommand for SESv2,feature-request,
TypeScript,aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/issues/3822,SSO Admin Conflict exception defined as non-retryable error,bug,
TypeScript,aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/issues/3858,presigning an endpoint with port doesn't work,"response-requested,bug",ajredniwja
TypeScript,aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/issues/3622,non standard ESM published,"bug,needs-review,p2",
TypeScript,aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/issues/2283,Remove duplicated common dependencies among modules,"feature-request,closing-soon",
TypeScript,aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/issues/3603,GetBucketLocationCommand - cross account issue,"bug,needs-review","AllanZhengYP,yenfryherrerafeliz"
TypeScript,aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/issues/3505,Cannot load credentials from ini when using source_profile in conjunction with credential_process,"bug,needs-review",yenfryherrerafeliz
TypeScript,aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/issues/2684,Recursive Flag on S3 Copy (similar to cli),"feature-request,closing-soon",
TypeScript,aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/issues/3776,Unable to delete messages from SQS,"response-requested,bug",yenfryherrerafeliz
TypeScript,aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/issues/3390,Typescript compilation problems since 3.52.0 in lib-dynamodb,bug,ajredniwja
TypeScript,aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/issues/2478,Unable to use with vite,"bug,workaround-available,p1",kuhe
Python,aws-cli,https://github.com/aws/aws-cli/issues/7214,ecs execute-command fails silently on Apple Silicon (M1),"bug,needs-triage",
Python,aws-cli,https://github.com/aws/aws-cli/issues/7174,AWS_PROFILE priority over credentials in environment variables,"feature-request,credential-provider,response-requested",tim-finnigan
Python,aws-cli,https://github.com/aws/aws-cli/issues/5261,Provide way to get current credentials (AWS SDKs do not support SSO),"feature-request,configuration,v2,sso,needs-review",
Python,aws-cli,https://github.com/aws/aws-cli/issues/7201,"Error parsing parameter '--steps': Expected: ',', received: '""' for input:","documentation,feature-request,emr,has-pr",
Python,aws-cli,https://github.com/aws/aws-cli/issues/7210,NAT Gateway deletion option absent,"bug,ec2,response-requested",aBurmeseDev
Python,aws-cli,https://github.com/aws/aws-cli/issues/7104,[v2] Session Duration of Permission Set is not respected by AWS CLI,"bug,response-requested,sso",tim-finnigan
Python,aws-cli,https://github.com/aws/aws-cli/issues/7208,"Parameter validation failed: Invalid type for parameter Configurations[1].Properties.spark.shuffle.service.enabled, value: True, type: <class 'bool'>, valid types: <class 'str'>",feature-request,tim-finnigan
Python,aws-cli,https://github.com/aws/aws-cli/issues/7206,Make an option for `aws eks update-kubeconfig` to exclude and set `env` in kubeconfig,"feature-request,eks-kubeconfig,response-requested,customization",tim-finnigan
Python,aws-cli,https://github.com/aws/aws-cli/issues/7194,sts assume-role-with-web-identity needs a backoff-retry mechanism,"bug,response-requested,sts",tim-finnigan
Python,aws-cli,https://github.com/aws/aws-cli/issues/7183,Documented settings precedence not followed ,"bug,response-requested",aBurmeseDev
Python,aws-cli,https://github.com/aws/aws-cli/issues/2685,s3 sync --delete not deleting empty folders,"s3sync,feature-request,community,contribution-ready",
Python,aws-cli,https://github.com/aws/aws-cli/issues/4972,"[v2] Unable to prevent aws help output from going to a pager (AWS_PAGER, PAGER aren't respected)","feature-request,v2,pager",
Python,aws-cli,https://github.com/aws/aws-cli/issues/7138,Alphabets in secret version id are converted UPPER_CASE only when `--output text` is specified,"bug,secretsmanager",tim-finnigan
Python,aws-cli,https://github.com/aws/aws-cli/issues/7189,GreengrassV2: AccessDeniedException when calling CreateComponentVersion,"bug,response-requested,greengrass",aBurmeseDev
Python,aws-cli,https://github.com/aws/aws-cli/issues/7164,aws kinesisvideo update-image-generation-configuration --cli-input-json file://./update-image-generation-input.json  invalid,"bug,response-requested,kinesisvideo",tim-finnigan
Python,aws-cli,https://github.com/aws/aws-cli/issues/6652,Cannot reapply for SES prod access via the CLI after initial denial,"documentation,feature-request,service-api,sesv2",
Python,aws-cli,https://github.com/aws/aws-cli/issues/1201,Ability to create entry in ~/.aws/credentials from CSV,feature-request,
Python,aws-cli,https://github.com/aws/aws-cli/issues/3064,aws ecs - how to update a task definition,"feature-request,service-api",kdaily
Python,aws-cli,https://github.com/aws/aws-cli/issues/5836,🐳 Publish Docker Image on ECR Public,"feature-request,docker",
Python,aws-cli,https://github.com/aws/aws-cli/issues/6010,Publish V2 as a Ubuntu PPA or Ubuntu Snap,"feature-request,v2,installation",
Python,aws-cli,https://github.com/aws/aws-cli/issues/3868,`aws cognito-idp list-users` and `aws cognito-idp list-user-pools` do not paginate by default,"feature-request,cognito,paginator",
Python,aws-cli,https://github.com/aws/aws-cli/issues/7150,v2 CHANGELOG.rst fails to render on github.com,bug,
Go,amazon-ec2-instance-selector,https://github.com/aws/amazon-ec2-instance-selector/issues/113,Add support of assume role with MFA,enhancement,
Go,amazon-ec2-instance-selector,https://github.com/aws/amazon-ec2-instance-selector/issues/144,Ability to filter Ipv4 per ENIs,enhancement,
Python,aws-secretsmanager-caching-python,https://github.com/aws/aws-secretsmanager-caching-python/issues/18,Not able to read the Database secret,triage/needs-investigation,
null,elastic-beanstalk-roadmap,https://github.com/aws/elastic-beanstalk-roadmap/issues/152,Feature Request: support greater than 4096 characters of Environment Properties,Proposed,
null,elastic-beanstalk-roadmap,https://github.com/aws/elastic-beanstalk-roadmap/issues/256,PHP8.1 support lacking basic requirements,,
null,elastic-beanstalk-roadmap,https://github.com/aws/elastic-beanstalk-roadmap/issues/97,Can not modify environment in not ready state,Proposed,
null,elastic-beanstalk-roadmap,https://github.com/aws/elastic-beanstalk-roadmap/issues/255,Docker Compose V2,Proposed,
null,elastic-beanstalk-roadmap,https://github.com/aws/elastic-beanstalk-roadmap/issues/254,"Set trigger to highlight ""warning"" status in beanstalk environment",,
null,elastic-beanstalk-roadmap,https://github.com/aws/elastic-beanstalk-roadmap/issues/174,Keep Python up-to-date,,
null,elastic-beanstalk-roadmap,https://github.com/aws/elastic-beanstalk-roadmap/issues/116,Tomcat 10 with Corretto,,
null,elastic-beanstalk-roadmap,https://github.com/aws/elastic-beanstalk-roadmap/issues/243,"AWS elastic beanstalk environment health is severe . In the health check , we are getting below error ",Proposed,
null,elastic-beanstalk-roadmap,https://github.com/aws/elastic-beanstalk-roadmap/issues/251,eb platform create fails with Ruby SDK deprecated error,,
null,elastic-beanstalk-roadmap,https://github.com/aws/elastic-beanstalk-roadmap/issues/181,Worker-Tier SQSD - Add Ability to Stop Poll on Sig Term,,
null,elastic-beanstalk-roadmap,https://github.com/aws/elastic-beanstalk-roadmap/issues/189,Support for .ebextensions option_settings in new Linux 2 Platform,,
null,elastic-beanstalk-roadmap,https://github.com/aws/elastic-beanstalk-roadmap/issues/241,Support Node 18.x,,
null,elastic-beanstalk-roadmap,https://github.com/aws/elastic-beanstalk-roadmap/issues/253,Enhance SSL Policies for Environment Creation,Proposed,jglelacheur
null,elastic-beanstalk-roadmap,https://github.com/aws/elastic-beanstalk-roadmap/issues/249,Amazon Linux 2022 support,Proposed,
null,elastic-beanstalk-roadmap,https://github.com/aws/elastic-beanstalk-roadmap/issues/250,PHP 8.2 support,Proposed,
null,elastic-beanstalk-roadmap,https://github.com/aws/elastic-beanstalk-roadmap/issues/235,Support built-in blue/green deployment ,Proposed,
null,elastic-beanstalk-roadmap,https://github.com/aws/elastic-beanstalk-roadmap/issues/44,Remove default security group from EC2-Instance,,rahulrajaram
null,elastic-beanstalk-roadmap,https://github.com/aws/elastic-beanstalk-roadmap/issues/139,Cache bundle install on ruby applications,Proposed,
null,elastic-beanstalk-roadmap,https://github.com/aws/elastic-beanstalk-roadmap/issues/232,Support for Ruby 3.1,,
null,elastic-beanstalk-roadmap,https://github.com/aws/elastic-beanstalk-roadmap/issues/203,Restrict access to load balancer via cloudfront,Proposed,
null,elastic-beanstalk-roadmap,https://github.com/aws/elastic-beanstalk-roadmap/issues/248,Allow NLB health check to use HTTP,,
null,elastic-beanstalk-roadmap,https://github.com/aws/elastic-beanstalk-roadmap/issues/47,Remove public IP on single instance deployments,Proposed,
Python,aws-eks-best-practices,https://github.com/aws/aws-eks-best-practices/issues/211,"Logging best practices, across accounts guidance",idea,jicowan
Python,aws-eks-best-practices,https://github.com/aws/aws-eks-best-practices/issues/210,Docker in Docker guidance,idea,jicowan
Python,aws-eks-best-practices,https://github.com/aws/aws-eks-best-practices/issues/209,Control-plane diagram should show Internet GW or ELB symbol instead of current NAT GW,correction,
Jupyter Notebook,amazon-sagemaker-examples,https://github.com/aws/amazon-sagemaker-examples/issues/3571,[Example Request] PyTorch 1.11 with SM Training Compiler - Tuning Hyperparameters,,
Jupyter Notebook,amazon-sagemaker-examples,https://github.com/aws/amazon-sagemaker-examples/issues/3570,[Example Request] HuggingFace PyTorch 1.11 with SM Training Compiler - Multi Node Multi GPU,,
Jupyter Notebook,amazon-sagemaker-examples,https://github.com/aws/amazon-sagemaker-examples/issues/3569,[Example Request] HuggingFace PyTorch 1.11 with SM Training Compiler - Single Node Multi GPU,,
Jupyter Notebook,amazon-sagemaker-examples,https://github.com/aws/amazon-sagemaker-examples/issues/2433,automate_model_retraining_workflow.ipynb failed CI,,
Jupyter Notebook,amazon-sagemaker-examples,https://github.com/aws/amazon-sagemaker-examples/issues/3567,[Content Improvement] stdout from wget in Machine Translation English-German Example Using SageMaker Seq2Seq,,
Jupyter Notebook,amazon-sagemaker-examples,https://github.com/aws/amazon-sagemaker-examples/issues/3535,[Bug Report] pytorch_torchvision_neo.ipynb deploy model fails,,
Jupyter Notebook,amazon-sagemaker-examples,https://github.com/aws/amazon-sagemaker-examples/issues/3531,[Content Improvement] Amazon_JumpStart_Semantic_Segmentation.ipynb show training metrics,,
Jupyter Notebook,amazon-sagemaker-examples,https://github.com/aws/amazon-sagemaker-examples/issues/3530,[Content Improvement] Example class_label_to_prediction_index.json,,
Jupyter Notebook,amazon-sagemaker-examples,https://github.com/aws/amazon-sagemaker-examples/issues/3428,using monotonicity constraints - XGBoost as a built-in algorithm,,
Jupyter Notebook,amazon-sagemaker-examples,https://github.com/aws/amazon-sagemaker-examples/issues/3525,Real-time Batch Inference with Torchserve - Number of batch response mismatched ,,
Jupyter Notebook,amazon-sagemaker-examples,https://github.com/aws/amazon-sagemaker-examples/issues/3521,Triton on SageMaker - NLP Bert - Failed to parse ONNX model from file: model.onnx,,
Jupyter Notebook,amazon-sagemaker-examples,https://github.com/aws/amazon-sagemaker-examples/issues/3519,[Bug Report]notebook being stuck and no response,,
Jupyter Notebook,amazon-sagemaker-examples,https://github.com/aws/amazon-sagemaker-examples/issues/3518,AttributeError: module 'aiobotocore' has no attribute 'AioSession'[Bug Report],,
Python,chalice,https://github.com/aws/chalice/issues/1962,Support for Ephemeral Storage size in config parameters,,
Python,chalice,https://github.com/aws/chalice/issues/1961,Consider taking a direct dependency on watchdog,,
Python,chalice,https://github.com/aws/chalice/issues/1373,Deploy stages to different regions,feature-request,
Python,chalice,https://github.com/aws/chalice/issues/1959,Proxy Forwarding with 1 resource and route inside Chalice,,
Python,chalice,https://github.com/aws/chalice/issues/1566,Blueprints and lambda function inconsistency,bug,
Python,chalice,https://github.com/aws/chalice/issues/1957,Error deploying the stage if api mappings are more than 25 in custom domain,,
Python,chalice,https://github.com/aws/chalice/issues/1952,Terraform: Duplicate required providers configuration,,
Python,chalice,https://github.com/aws/chalice/issues/1937,Is it possible to use a private repository with chalices requirements.txt?,,
Python,chalice,https://github.com/aws/chalice/issues/1943,Can't find lamdba name in CDK and can't get os.env on_dynamodb_record,,
Python,chalice,https://github.com/aws/chalice/issues/1948,possible to write pure function in javascript inside chalice?,,
Python,chalice,https://github.com/aws/chalice/issues/1926,"Allow User to Custom the Naming convention ""{app_name}-{stage}-{func_name}""",,
Python,chalice,https://github.com/aws/chalice/issues/1912,Support for SNS Subscription Filter Policies,,
Python,chalice,https://github.com/aws/chalice/issues/1808,Add support for selecting Architecture to Deploy function to,feature-request,
Python,chalice,https://github.com/aws/chalice/issues/1431,Chalice API Gateway endpoint vs local - paths are different,enhancement,
Python,chalice,https://github.com/aws/chalice/issues/1852,"""The domain name you provided already exists"" Continuous Deployment (CD) + Custom Domain Names",,
Python,chalice,https://github.com/aws/chalice/issues/1618,Lambda layer updating when there were no changes,enhancement,
Python,chalice,https://github.com/aws/chalice/issues/1847,ValueError: Resource does not exist: api_gateway_custom_domain,,
Python,chalice,https://github.com/aws/chalice/issues/1913,AWS Lambda Function URL support in Chalice,,
Python,chalice,https://github.com/aws/chalice/issues/1833,[v2] Replace the built-in deployer,"proposals,v2",
Python,chalice,https://github.com/aws/chalice/issues/1947,Deploy time Secrets Manager support needed,,
Python,chalice,https://github.com/aws/chalice/issues/1946,Need to pass parameters in hash,,
Python,chalice,https://github.com/aws/chalice/issues/1721,Add support for MSK event source,feature-request,
Python,chalice,https://github.com/aws/chalice/issues/1457,Add support for authorizers in websocket APIs,feature-request,
Python,chalice,https://github.com/aws/chalice/issues/1910,Is it possible to create multiple layers for a lambda in Chalice?,,
Python,chalice,https://github.com/aws/chalice/issues/1224,[Proposal] Modeling,proposals,
Jupyter Notebook,graph-notebook,https://github.com/aws/graph-notebook/issues/351,Allow %cancel_load magic to cancel all queued jobs,enhancement,
Jupyter Notebook,graph-notebook,https://github.com/aws/graph-notebook/issues/350,Allow %load_ids magic to expose load status for each bulk loader job,enhancement,
Jupyter Notebook,graph-notebook,https://github.com/aws/graph-notebook/issues/332,Disable SSL Verification,enhancement,
Jupyter Notebook,graph-notebook,https://github.com/aws/graph-notebook/issues/324,Missing ability to connect via basic auth to non AWS servers,"enhancement,Gremlin",michaelnchin
Jupyter Notebook,graph-notebook,https://github.com/aws/graph-notebook/issues/314,Add support for connecting to Neo4j,enhancement,michaelnchin
Jupyter Notebook,graph-notebook,https://github.com/aws/graph-notebook/issues/303,[BUG] SPARQL Construct raw output is not RDF (wrong request headers?),bug,
Jupyter Notebook,graph-notebook,https://github.com/aws/graph-notebook/issues/233,Update stream_viewer to support new Neptune streams features,enhancement,
Jupyter Notebook,graph-notebook,https://github.com/aws/graph-notebook/issues/298,Error displaying widget,"bug,needs information",
Jupyter Notebook,graph-notebook,https://github.com/aws/graph-notebook/issues/293,[BUG] EFL-SPARQL notebook CONSTRUCT does not filter to just EFL,"bug,needs information",
Jupyter Notebook,graph-notebook,https://github.com/aws/graph-notebook/issues/306,Explicitly specify GraphSON V3 serializer when creating Gremlin connection,Gremlin,
null,aws-sdk-java,https://github.com/aws/aws-sdk-java/issues/2830,"Sax Feaure ""disallow-doctype-decl"" incompatible with fasterxml woodtstox SaxParser","bug,needs-triage",
null,aws-sdk-java,https://github.com/aws/aws-sdk-java/issues/2827,ProcessCredentialsProvider does not indicate why the process failed,"feature-request,needs-triage",
null,aws-sdk-java,https://github.com/aws/aws-sdk-java/issues/2802,The security token included in the request is expired,bug,debora-ito
null,aws-sdk-java,https://github.com/aws/aws-sdk-java/issues/2795,Unable to unmarshall exception response with the unmarshallers provided,bug,
null,aws-sdk-java,https://github.com/aws/aws-sdk-java/issues/2807,AWSLogs#putLogEvents call never ends when the max batch size is exceeded,bug,debora-ito
null,aws-sdk-java,https://github.com/aws/aws-sdk-java/issues/2811,"S3: unclear what storage class to use for ""Glacier Flexible Retrieval""",documentation,
null,aws-sdk-java,https://github.com/aws/aws-sdk-java/issues/2799,forceGlobalBucketAccessEnabled does not work when dualstackEnabled is set for S3,bug,yasminetalby
null,aws-sdk-java,https://github.com/aws/aws-sdk-java/issues/2760,AWSSecurityTokenServiceClient.doInvoke goes into infinite loop,bug,debora-ito
null,aws-sdk-java,https://github.com/aws/aws-sdk-java/issues/2399,Extend TransferManager to support copying virtual directories within S3,feature-request,
null,aws-sdk-java,https://github.com/aws/aws-sdk-java/issues/2797,Configured Non Proxy Hosts in Java S3 Client does not appear to be honored,"bug,needs-triage",
null,aws-sdk-java,https://github.com/aws/aws-sdk-java/issues/2783,S3EventNotificationRecord does not store information about lifecycleEventData,bug,debora-ito
null,aws-sdk-java,https://github.com/aws/aws-sdk-java/issues/2635,Use AmazonSimpleEmailServiceClientBuilder when creating AWSJavaMailTransport without provided credentials.,feature-request,
null,aws-sdk-java,https://github.com/aws/aws-sdk-java/issues/2727,Resuming download with TransferManager not working after JVM restart (AWS SDK 1.12.180),bug,
null,aws-sdk-java,https://github.com/aws/aws-sdk-java/issues/474,Mutipart upload from InputStream (without supplying content-length) uses putObject().,feature-request,
null,aws-sdk-java,https://github.com/aws/aws-sdk-java/issues/2746,"AbstractProfilesConfigFileScanner does not support comments starting with "";""",bug,
null,aws-sdk-java,https://github.com/aws/aws-sdk-java/issues/1990,Preemptive proxy authentication,bug,
null,aws-sdk-java,https://github.com/aws/aws-sdk-java/issues/1981,Tests failing when building from source,feature-request,
null,aws-sdk-java,https://github.com/aws/aws-sdk-java/issues/834,Presigned V4 URLs using Java SDK,feature-request,
null,aws-sdk-java,https://github.com/aws/aws-sdk-java/issues/2770,Error occurred while invoking handler method: com.amazonaws.SdkClientException: Unable to execute HTTP request: Connect to ssm.us-east-1.amazonaws.com:443,bug,
null,aws-sdk-java,https://github.com/aws/aws-sdk-java/issues/2759,"Use the PutObjectRequest request and call the withAccessControlList method to add the AccessControlList. As a result, the objects in the bucket on the target end have not changed.",bug,debora-ito
null,aws-sdk-java,https://github.com/aws/aws-sdk-java/issues/2598,Slow download using transferManager.downloadDirectory(),bug,
Java,smithy-go,https://github.com/aws/smithy-go/issues/354,smithy-go does not provide support for @restJson1 protocol trait,enhancement,
Java,smithy-go,https://github.com/aws/smithy-go/issues/373,enhancement: Option to generate a go.mod file,,
Java,smithy-go,https://github.com/aws/smithy-go/issues/371,Alias type name hides interface type name in generated input/output types,,
Java,smithy-go,https://github.com/aws/smithy-go/issues/370,Go inputs/outputs can't be serialized/deserialized into valid smithy,,
Java,smithy-go,https://github.com/aws/smithy-go/issues/287,SyntheticClone should be renamed to Synthetic,refactor,
C,s2n-tls,https://github.com/aws/s2n-tls/issues/3442,Tracking issue: openssl3 support,s2n-core,
C,s2n-tls,https://github.com/aws/s2n-tls/issues/3455,Harden building/linking with libcrypto,s2n-core,
C,s2n-tls,https://github.com/aws/s2n-tls/issues/3432,Fragment post-handshake messages if necessary,s2n-core,lrstewart
C,s2n-tls,https://github.com/aws/s2n-tls/issues/3438,s2n_recv only reads one record per call,s2n-core,
C,s2n-tls,https://github.com/aws/s2n-tls/issues/3445,error open urandom,,
C,s2n-tls,https://github.com/aws/s2n-tls/issues/3446,Make s2n_init idempotent or return error for multi-s2n_init invocations,"type/feature_request,type/client_improvement",
C,s2n-tls,https://github.com/aws/s2n-tls/issues/3435,Manually validate rsa_pss certificate signature schemes,s2n-core,
C,s2n-tls,https://github.com/aws/s2n-tls/issues/3399,rust bindings: provide poll_recv with uninitialized destination buffer,"SCS,bindings/rust",
C,s2n-tls,https://github.com/aws/s2n-tls/issues/1820,"s2n write APIs do not return the number of actually copied bytes, and thereby allow for Stream corruption","type/docs,type/api",lrstewart
C,s2n-tls,https://github.com/aws/s2n-tls/issues/1733,API improvements for custom IO objects,,
C,s2n-tls,https://github.com/aws/s2n-tls/issues/1732,Memory management issues when using custom IO contexts,,
C,s2n-tls,https://github.com/aws/s2n-tls/issues/1808,Support an Openssl 3.0 build,type/new_crypto,toidiu
C,s2n-tls,https://github.com/aws/s2n-tls/issues/3115,Reduce s2n-tls binary size,"type/platform_support,type/post-quantum,type/optimization",
C,s2n-tls,https://github.com/aws/s2n-tls/issues/3427,Clean up lcov from codebuild and remove post-build step,"type/code_coverage,s2n-core",
C,s2n-tls,https://github.com/aws/s2n-tls/issues/948,On hardware acceleration and prioritizing ChaCha20-Poly1305,"status/needs_team_discussion,type/api",
C,s2n-tls,https://github.com/aws/s2n-tls/issues/3417,Rust bindings tests in the s2n-tls-tokio crate are flaky on macOS,"s2n-core,bindings/rust",
C,s2n-tls,https://github.com/aws/s2n-tls/issues/1671,Unit and/or Integration tests needed to verify handling of plaintext and encrypted Alert messages,"type/test,type/tls_1.3,type/integration_test,s2n-core",franklee26
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/1812,CloudWatch GetMetricDataOutput:MetricDataResult missing metric dimensions and namespace,"bug,needs-triage",RanVaknin
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/1788,Support KMS parameters used by AWS Nitro Enclaves,service-api,RanVaknin
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/1787,STS PresignAssumeRole support,feature-request,RanVaknin
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/1803,"Go get github.com/aws/aws-sdk-go-v2/feature/dynamodb not working, unable to add import ""github.com/aws/aws-sdk-go-v2/feature/dynamodb/attributevalue""","bug,response-requested,closing-soon",RanVaknin
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/1811,Current version of aws-sdk-go-v2/service/sts uses functionality from smithyhttp that does not exist in its current version.,"bug,needs-triage",
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/1474,How to create pre-signed URL with metadata in URL query string?,"feature-request,needs-review",KaibaLopez
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/1775,Missing paginator for S3 ListObjectVersions,"feature-request,contribution/core",RanVaknin
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/1755,Allow callbacks on retry attempt in Retryer,"guidance,needs-triage",RanVaknin
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/1809,Invalid field type for ReceiveMessageInput.AttributeNames in api_op_ReceiveMessage,"bug,needs-triage",
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/1533,Downloader Concurrency of 1 does NOT download parts sequentially,"bug,needs-reproduction",
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/1808,Add CloudWatch code example from AWS SDK docs repo,"documentation,needs-triage",
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/1804,s3上传zip.File失败,"bug,needs-triage",
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/1802,MediaConvert CreateJob failing with `required property` error,"bug,needs-triage",
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/1797,AnonymusCredentials is not respected by S3 API,"bug,pending-release",RanVaknin
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/1792,Broken link to example in GeneratePresignedURLv2 Documentation,"documentation,needs-review",
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/1690,parsing error in GetBucketLifecycleConfiguration when <ExpiredObjectDeleteMarker> tag is empty,"bug,needs-triage",vudh1
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/69,feature/cognito: Add similar customizations as AWS SDK for Javascript,feature-request,
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/1665,DynamoDB rate limit error without throttling on the table,bug,vudh1
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/1224,Add convenience method for S3 presigned posts,"feature-request,needs-review",
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/1777,On the Using the AWS SDK for Go V2 with AWS Services link to AWS SDK for Go V2 API Reference is wrong,"documentation,needs-triage",vudh1
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/134,marshal dynamodb results directly to JSON,"needs-design,feature-request",
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/1746,New S3 ChecksumAlgorithm not working with presigned URL,"bug,service-api,needs-review",RanVaknin
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/1771,RDS's 'BuildAuthToken' should validate that the port is present in the database endpoint string,"bug,needs-triage",
Go,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2/issues/1272,"context cancellation semantics, errors, etc..., are incomplete",documentation,
Mustache,eks-charts,https://github.com/aws/eks-charts/issues/809,aws-load-balancer-controller - support feature-gates,enhancement,
Mustache,eks-charts,https://github.com/aws/eks-charts/issues/810,aws-for-fluent-bit - remove PodSecurityPolicy,enhancement,
Mustache,eks-charts,https://github.com/aws/eks-charts/issues/687,AWS For Fluent Bit chart fails on K8S 1.20 due to deprecated apiVersion in templates,bug,
Mustache,eks-charts,https://github.com/aws/eks-charts/issues/709,New charts are not being published,bug,
Mustache,eks-charts,https://github.com/aws/eks-charts/issues/727,Unable to upgrade chart version from 0.16.0 to 0.18.1,,
Mustache,eks-charts,https://github.com/aws/eks-charts/issues/799,aws-node-termination-handler - psp is deprecated on k8s 1.22,bug,
Mustache,eks-charts,https://github.com/aws/eks-charts/issues/795,aws-sigv4-proxy-admission-controller - failed to call webhook,bug,
Mustache,eks-charts,https://github.com/aws/eks-charts/issues/719,[aws-for-fluent-bit] Is this chart the recommended way to setup FluentBit on AWS EKS?,,
Mustache,eks-charts,https://github.com/aws/eks-charts/issues/785,[appmesh-controller] - Append cluster name to mesh objects to avoid name collisions in multi-cluster setups,enhancement,
Mustache,eks-charts,https://github.com/aws/eks-charts/issues/421,"[aws-vpc-cni] Helm install failed, due to missing required annotation for CRD metadata",bug,jayanthvn
Mustache,eks-charts,https://github.com/aws/eks-charts/issues/781,[aws-for-fluent-bit] Adding common tollerations to aws-for-fluent-bit daemonset,enhancement,
Mustache,eks-charts,https://github.com/aws/eks-charts/issues/751,"aws-for-fluent-bit errors when disabling firehose, kinesis, and elastisearch plugins",bug,
Mustache,eks-charts,https://github.com/aws/eks-charts/issues/773,Exclude logs by using a pattern or regex in  aws-for-fluent-bit  chart for EKS ,enhancement,
Mustache,eks-charts,https://github.com/aws/eks-charts/issues/573,[aws-for-fluent-bit] Add Exclude_Path to default INPUT,enhancement,
